user_id,product,price,quantity,timestamp
U1014,laptop,507.63,1,2025-08-01 00:00:00
U1172,keyboard,1086.38,2,2025-08-01 00:01:00
U1093,laptop,308.85,3,2025-08-01 00:02:00
U1238,phone,347.34,4,2025-08-01 00:03:00
U1009,mouse,1436.16,3,2025-08-01 00:04:00
U1164,tablet,867.08,1,2025-08-01 00:05:00
U1186,laptop,1344.94,4,2025-08-01 00:06:00
U1455,mouse,993.88,4,2025-08-01 00:07:00
U1320,keyboard,647.08,2,2025-08-01 00:08:00
U1306,keyboard,1286.59,3,2025-08-01 00:09:00
U1132,mouse,432.93,4,2025-08-01 00:10:00
U1252,laptop,528.0,4,2025-08-01 00:11:00
U1196,keyboard,1090.06,4,2025-08-01 00:12:00
U1148,laptop,258.42,2,2025-08-01 00:13:00
U1189,mouse,1492.98,3,2025-08-01 00:14:00
U1108,phone,773.12,4,2025-08-01 00:15:00
U1435,mouse,995.26,2,2025-08-01 00:16:00
U1260,phone,399.92,3,2025-08-01 00:17:00
U1480,tablet,1040.29,1,2025-08-01 00:18:00
U1341,keyboard,641.34,4,2025-08-01 00:19:00
U1388,tablet,501.9,3,2025-08-01 00:20:00
U1301,phone,134.34,4,2025-08-01 00:21:00
U1309,mouse,641.26,4,2025-08-01 00:22:00
U1236,laptop,466.74,1,2025-08-01 00:23:00
U1342,mouse,71.62,4,2025-08-01 00:24:00
U1328,mouse,199.74,2,2025-08-01 00:25:00
U1489,laptop,1427.0,3,2025-08-01 00:26:00
U1235,laptop,688.74,2,2025-08-01 00:27:00
U1082,phone,739.09,3,2025-08-01 00:28:00
U1486,keyboard,873.14,3,2025-08-01 00:29:00
U1047,mouse,724.67,1,2025-08-01 00:30:00
U1246,tablet,1100.47,4,2025-08-01 00:31:00
U1283,keyboard,184.75,2,2025-08-01 00:32:00
U1097,laptop,1311.82,2,2025-08-01 00:33:00
U1067,laptop,36.83,3,2025-08-01 00:34:00
U1382,laptop,1421.36,4,2025-08-01 00:35:00
U1006,mouse,401.99,1,2025-08-01 00:36:00
U1395,laptop,563.38,1,2025-08-01 00:37:00
U1079,keyboard,1259.59,2,2025-08-01 00:38:00
U1337,laptop,600.11,4,2025-08-01 00:39:00
U1134,laptop,752.01,1,2025-08-01 00:40:00
U1495,laptop,329.47,2,2025-08-01 00:41:00
U1230,tablet,1235.54,1,2025-08-01 00:42:00
U1266,laptop,502.49,2,2025-08-01 00:43:00
U1168,mouse,138.45,2,2025-08-01 00:44:00
U1329,tablet,367.48,4,2025-08-01 00:45:00
U1254,keyboard,889.13,2,2025-08-01 00:46:00
U1032,keyboard,390.79,1,2025-08-01 00:47:00
U1240,phone,50.96,2,2025-08-01 00:48:00
U1040,laptop,1146.6,3,2025-08-01 00:49:00
U1478,laptop,1381.79,4,2025-08-01 00:50:00
U1176,mouse,1314.66,2,2025-08-01 00:51:00
U1331,tablet,463.1,2,2025-08-01 00:52:00
U1324,keyboard,799.66,3,2025-08-01 00:53:00
U1287,mouse,1371.83,4,2025-08-01 00:54:00
U1242,laptop,70.41,4,2025-08-01 00:55:00
U1224,phone,42.24,2,2025-08-01 00:56:00
U1287,phone,1310.27,1,2025-08-01 00:57:00
U1491,mouse,654.45,4,2025-08-01 00:58:00
U1356,laptop,532.44,3,2025-08-01 00:59:00
U1005,mouse,1387.34,1,2025-08-01 01:00:00
U1406,tablet,1045.57,3,2025-08-01 01:01:00
U1188,mouse,1345.88,3,2025-08-01 01:02:00
U1242,tablet,1117.58,3,2025-08-01 01:03:00
U1112,laptop,1211.9,1,2025-08-01 01:04:00
U1106,keyboard,740.85,4,2025-08-01 01:05:00
U1444,keyboard,655.72,3,2025-08-01 01:06:00
U1021,phone,954.84,1,2025-08-01 01:07:00
U1256,laptop,636.69,1,2025-08-01 01:08:00
U1392,phone,1226.71,3,2025-08-01 01:09:00
U1098,keyboard,1141.36,4,2025-08-01 01:10:00
U1241,phone,839.08,1,2025-08-01 01:11:00
U1301,phone,1427.17,3,2025-08-01 01:12:00
U1218,keyboard,1417.31,3,2025-08-01 01:13:00
U1458,mouse,1351.07,2,2025-08-01 01:14:00
U1279,tablet,1385.36,2,2025-08-01 01:15:00
U1389,laptop,680.77,1,2025-08-01 01:16:00
U1240,phone,389.34,4,2025-08-01 01:17:00
U1005,laptop,1143.93,1,2025-08-01 01:18:00
U1047,laptop,1464.6,1,2025-08-01 01:19:00
U1040,phone,543.21,4,2025-08-01 01:20:00
U1227,phone,809.01,3,2025-08-01 01:21:00
U1281,tablet,475.88,4,2025-08-01 01:22:00
U1459,tablet,280.79,2,2025-08-01 01:23:00
U1266,laptop,1000.17,3,2025-08-01 01:24:00
U1470,laptop,356.59,1,2025-08-01 01:25:00
U1268,phone,812.11,3,2025-08-01 01:26:00
U1068,mouse,1135.92,1,2025-08-01 01:27:00
U1281,tablet,1074.98,4,2025-08-01 01:28:00
U1147,tablet,250.98,2,2025-08-01 01:29:00
U1119,tablet,375.58,1,2025-08-01 01:30:00
U1379,tablet,174.4,2,2025-08-01 01:31:00
U1188,phone,561.14,3,2025-08-01 01:32:00
U1281,laptop,598.56,4,2025-08-01 01:33:00
U1006,laptop,975.16,4,2025-08-01 01:34:00
U1469,laptop,1170.0,4,2025-08-01 01:35:00
U1101,keyboard,1494.54,1,2025-08-01 01:36:00
U1315,keyboard,1355.87,4,2025-08-01 01:37:00
U1110,tablet,1356.84,2,2025-08-01 01:38:00
U1062,mouse,254.42,2,2025-08-01 01:39:00
U1171,tablet,229.8,4,2025-08-01 01:40:00
U1008,tablet,414.43,2,2025-08-01 01:41:00
U1122,mouse,1117.0,4,2025-08-01 01:42:00
U1002,phone,856.94,4,2025-08-01 01:43:00
U1269,mouse,183.74,4,2025-08-01 01:44:00
U1083,laptop,666.12,1,2025-08-01 01:45:00
U1423,phone,819.06,2,2025-08-01 01:46:00
U1232,phone,219.68,1,2025-08-01 01:47:00
U1444,mouse,367.16,4,2025-08-01 01:48:00
U1232,mouse,864.61,3,2025-08-01 01:49:00
U1118,laptop,459.47,2,2025-08-01 01:50:00
U1188,tablet,1387.86,4,2025-08-01 01:51:00
U1252,mouse,67.39,1,2025-08-01 01:52:00
U1112,mouse,185.4,1,2025-08-01 01:53:00
U1040,keyboard,159.62,4,2025-08-01 01:54:00
U1381,tablet,79.25,3,2025-08-01 01:55:00
U1030,tablet,393.08,1,2025-08-01 01:56:00
U1417,tablet,171.47,1,2025-08-01 01:57:00
U1239,tablet,1104.04,3,2025-08-01 01:58:00
U1464,laptop,723.45,2,2025-08-01 01:59:00
U1160,mouse,762.88,3,2025-08-01 02:00:00
U1368,phone,858.02,1,2025-08-01 02:01:00
U1497,phone,262.18,1,2025-08-01 02:02:00
U1462,laptop,625.96,2,2025-08-01 02:03:00
U1422,keyboard,1009.88,1,2025-08-01 02:04:00
U1288,tablet,1443.05,2,2025-08-01 02:05:00
U1220,laptop,1127.93,3,2025-08-01 02:06:00
U1084,keyboard,1238.44,1,2025-08-01 02:07:00
U1389,tablet,749.83,3,2025-08-01 02:08:00
U1138,laptop,335.38,2,2025-08-01 02:09:00
U1242,phone,992.59,4,2025-08-01 02:10:00
U1384,mouse,1447.07,4,2025-08-01 02:11:00
U1360,tablet,1475.89,1,2025-08-01 02:12:00
U1027,keyboard,1248.03,1,2025-08-01 02:13:00
U1064,phone,174.7,1,2025-08-01 02:14:00
U1016,phone,736.52,2,2025-08-01 02:15:00
U1391,phone,1257.48,2,2025-08-01 02:16:00
U1289,phone,115.01,1,2025-08-01 02:17:00
U1304,mouse,508.0,3,2025-08-01 02:18:00
U1282,phone,1443.24,1,2025-08-01 02:19:00
U1127,phone,444.01,3,2025-08-01 02:20:00
U1173,phone,1453.86,2,2025-08-01 02:21:00
U1160,laptop,185.5,2,2025-08-01 02:22:00
U1064,laptop,524.46,3,2025-08-01 02:23:00
U1374,keyboard,726.49,2,2025-08-01 02:24:00
U1283,laptop,991.96,4,2025-08-01 02:25:00
U1449,keyboard,604.52,4,2025-08-01 02:26:00
U1408,mouse,1211.51,2,2025-08-01 02:27:00
U1308,keyboard,1401.19,2,2025-08-01 02:28:00
U1329,mouse,1235.06,3,2025-08-01 02:29:00
U1442,phone,926.09,2,2025-08-01 02:30:00
U1496,laptop,1336.66,2,2025-08-01 02:31:00
U1071,keyboard,1190.23,1,2025-08-01 02:32:00
U1169,tablet,393.22,4,2025-08-01 02:33:00
U1390,keyboard,1288.63,2,2025-08-01 02:34:00
U1184,phone,1103.83,3,2025-08-01 02:35:00
U1329,mouse,88.13,4,2025-08-01 02:36:00
U1017,phone,1169.38,3,2025-08-01 02:37:00
U1275,mouse,1110.23,1,2025-08-01 02:38:00
U1167,phone,622.56,4,2025-08-01 02:39:00
U1218,tablet,896.06,4,2025-08-01 02:40:00
U1023,laptop,416.69,3,2025-08-01 02:41:00
U1409,mouse,77.28,2,2025-08-01 02:42:00
U1386,phone,73.2,2,2025-08-01 02:43:00
U1355,laptop,1305.71,2,2025-08-01 02:44:00
U1021,mouse,1235.83,1,2025-08-01 02:45:00
U1193,phone,974.22,2,2025-08-01 02:46:00
U1421,tablet,965.02,3,2025-08-01 02:47:00
U1079,keyboard,1327.37,3,2025-08-01 02:48:00
U1234,phone,798.39,1,2025-08-01 02:49:00
U1490,keyboard,414.62,3,2025-08-01 02:50:00
U1353,phone,1310.1,4,2025-08-01 02:51:00
U1061,tablet,1290.7,4,2025-08-01 02:52:00
U1037,mouse,309.99,2,2025-08-01 02:53:00
U1211,tablet,915.27,4,2025-08-01 02:54:00
U1262,mouse,1205.12,4,2025-08-01 02:55:00
U1014,mouse,1124.42,4,2025-08-01 02:56:00
U1236,mouse,1239.38,4,2025-08-01 02:57:00
U1096,laptop,389.29,3,2025-08-01 02:58:00
U1337,laptop,32.96,3,2025-08-01 02:59:00
U1113,phone,1368.71,1,2025-08-01 03:00:00
U1150,mouse,925.95,1,2025-08-01 03:01:00
U1005,phone,538.56,2,2025-08-01 03:02:00
U1423,mouse,112.09,1,2025-08-01 03:03:00
U1178,phone,541.99,3,2025-08-01 03:04:00
U1346,keyboard,618.22,1,2025-08-01 03:05:00
U1090,tablet,993.47,3,2025-08-01 03:06:00
U1493,tablet,948.1,1,2025-08-01 03:07:00
U1019,laptop,14.29,4,2025-08-01 03:08:00
U1422,phone,244.17,3,2025-08-01 03:09:00
U1363,phone,432.33,4,2025-08-01 03:10:00
U1017,tablet,908.58,1,2025-08-01 03:11:00
U1127,laptop,97.67,3,2025-08-01 03:12:00
U1295,keyboard,175.76,4,2025-08-01 03:13:00
U1136,tablet,24.98,3,2025-08-01 03:14:00
U1347,mouse,154.11,1,2025-08-01 03:15:00
U1196,mouse,672.99,4,2025-08-01 03:16:00
U1321,phone,280.17,4,2025-08-01 03:17:00
U1020,phone,1107.87,3,2025-08-01 03:18:00
U1464,laptop,302.22,2,2025-08-01 03:19:00
U1205,mouse,1205.95,2,2025-08-01 03:20:00
U1231,laptop,61.24,2,2025-08-01 03:21:00
U1286,phone,1467.01,4,2025-08-01 03:22:00
U1490,mouse,1336.16,3,2025-08-01 03:23:00
U1342,keyboard,685.69,2,2025-08-01 03:24:00
U1113,keyboard,1307.87,2,2025-08-01 03:25:00
U1201,laptop,886.73,4,2025-08-01 03:26:00
U1170,tablet,1025.92,3,2025-08-01 03:27:00
U1438,keyboard,726.04,1,2025-08-01 03:28:00
U1486,mouse,1357.6,1,2025-08-01 03:29:00
U1109,keyboard,715.24,4,2025-08-01 03:30:00
U1357,phone,1100.23,1,2025-08-01 03:31:00
U1276,phone,92.97,3,2025-08-01 03:32:00
U1382,mouse,489.3,1,2025-08-01 03:33:00
U1202,phone,1051.13,3,2025-08-01 03:34:00
U1397,laptop,917.99,3,2025-08-01 03:35:00
U1271,keyboard,1453.88,4,2025-08-01 03:36:00
U1081,laptop,878.54,1,2025-08-01 03:37:00
U1367,mouse,1464.86,3,2025-08-01 03:38:00
U1474,mouse,558.65,1,2025-08-01 03:39:00
U1380,laptop,304.22,2,2025-08-01 03:40:00
U1244,keyboard,640.25,2,2025-08-01 03:41:00
U1484,tablet,1018.35,4,2025-08-01 03:42:00
U1128,mouse,902.45,4,2025-08-01 03:43:00
U1361,keyboard,1358.7,1,2025-08-01 03:44:00
U1433,mouse,1352.41,1,2025-08-01 03:45:00
U1013,laptop,206.56,4,2025-08-01 03:46:00
U1175,keyboard,372.69,1,2025-08-01 03:47:00
U1447,keyboard,1272.86,3,2025-08-01 03:48:00
U1233,tablet,40.31,2,2025-08-01 03:49:00
U1059,mouse,459.43,4,2025-08-01 03:50:00
U1398,tablet,1399.03,4,2025-08-01 03:51:00
U1481,phone,1117.58,1,2025-08-01 03:52:00
U1473,mouse,70.74,2,2025-08-01 03:53:00
U1309,mouse,1224.1,2,2025-08-01 03:54:00
U1101,phone,1194.07,2,2025-08-01 03:55:00
U1163,tablet,1411.24,2,2025-08-01 03:56:00
U1154,keyboard,1348.18,2,2025-08-01 03:57:00
U1278,phone,120.09,1,2025-08-01 03:58:00
U1295,laptop,486.58,4,2025-08-01 03:59:00
U1350,phone,342.9,1,2025-08-01 04:00:00
U1427,keyboard,1023.51,1,2025-08-01 04:01:00
U1292,phone,944.08,2,2025-08-01 04:02:00
U1327,laptop,251.0,1,2025-08-01 04:03:00
U1349,keyboard,669.91,2,2025-08-01 04:04:00
U1369,mouse,85.23,4,2025-08-01 04:05:00
U1302,tablet,1223.25,1,2025-08-01 04:06:00
U1410,phone,466.84,2,2025-08-01 04:07:00
U1123,mouse,1203.43,2,2025-08-01 04:08:00
U1459,tablet,1217.79,1,2025-08-01 04:09:00
U1159,mouse,975.6,2,2025-08-01 04:10:00
U1263,mouse,481.18,3,2025-08-01 04:11:00
U1288,mouse,1192.24,1,2025-08-01 04:12:00
U1054,laptop,847.14,1,2025-08-01 04:13:00
U1140,keyboard,1385.32,4,2025-08-01 04:14:00
U1240,keyboard,264.99,2,2025-08-01 04:15:00
U1125,phone,1483.8,4,2025-08-01 04:16:00
U1161,keyboard,301.61,1,2025-08-01 04:17:00
U1380,laptop,1047.66,1,2025-08-01 04:18:00
U1098,tablet,1488.3,1,2025-08-01 04:19:00
U1188,phone,1106.91,3,2025-08-01 04:20:00
U1068,keyboard,1073.53,1,2025-08-01 04:21:00
U1357,tablet,716.7,2,2025-08-01 04:22:00
U1473,keyboard,324.87,4,2025-08-01 04:23:00
U1159,laptop,1319.99,1,2025-08-01 04:24:00
U1192,phone,1458.83,1,2025-08-01 04:25:00
U1177,phone,642.92,2,2025-08-01 04:26:00
U1160,keyboard,34.55,1,2025-08-01 04:27:00
U1410,mouse,458.2,1,2025-08-01 04:28:00
U1417,keyboard,1286.09,4,2025-08-01 04:29:00
U1472,laptop,928.33,3,2025-08-01 04:30:00
U1030,tablet,1409.43,3,2025-08-01 04:31:00
U1060,phone,476.69,4,2025-08-01 04:32:00
U1198,tablet,1118.99,3,2025-08-01 04:33:00
U1337,phone,673.65,1,2025-08-01 04:34:00
U1489,tablet,564.67,3,2025-08-01 04:35:00
U1384,phone,217.05,3,2025-08-01 04:36:00
U1156,keyboard,148.83,2,2025-08-01 04:37:00
U1392,tablet,165.35,4,2025-08-01 04:38:00
U1342,keyboard,282.38,1,2025-08-01 04:39:00
U1150,laptop,177.27,3,2025-08-01 04:40:00
U1467,laptop,822.81,3,2025-08-01 04:41:00
U1414,keyboard,624.77,2,2025-08-01 04:42:00
U1296,laptop,1418.99,3,2025-08-01 04:43:00
U1117,keyboard,19.75,1,2025-08-01 04:44:00
U1382,laptop,35.14,2,2025-08-01 04:45:00
U1364,phone,1018.45,1,2025-08-01 04:46:00
